Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
237,Jeremiah Robinson-Earl,24,NOP,PF,22,4,21.1,2.8,6.3,.449,0.9,2.6,.333,2.0,3.7,.531,.518,1.0,1.1,.880,2.1,3.0,5.2,1.1,0.7,0.1,0.9,1.3,7.5,,robinje02
238,Talen Horton-Tucker,24,CHI,SG,16,0,10.9,2.6,4.6,.562,1.0,1.9,.516,1.6,2.6,.595,.671,1.3,1.7,.741,0.5,1.4,1.9,1.5,0.1,0.2,0.5,0.8,7.4,,hortota01
239,Kyle Filipowski,21,UTA,C,14,8,19.0,2.8,5.4,.513,0.6,2.1,.300,2.1,3.3,.652,.572,1.1,2.1,.517,0.9,3.8,4.7,2.1,0.6,0.1,1.0,1.6,7.3,,filipky01
240,Malaki Branham,21,SAS,SG,16,0,13.4,2.6,5.6,.461,1.0,2.4,.421,1.6,3.2,.490,.551,1.1,1.3,.850,0.2,1.6,1.8,1.3,0.4,0.1,1.3,0.7,7.2,,branhma01
241,Haywood Highsmith,28,MIA,SF,18,12,25.3,2.7,5.4,.500,1.3,3.0,.426,1.4,2.4,.591,.617,0.5,0.7,.692,0.8,2.2,2.9,1.2,1.2,0.8,0.6,2.1,7.2,,highsha01
242,Tyrese Martin,25,BRK,SG,9,2,14.7,2.4,4.9,.500,1.9,3.7,.515,0.6,1.2,.455,.693,0.4,0.6,.800,0.4,1.8,2.2,1.1,0.3,0.2,0.4,1.3,7.2,,martity01
243,Keon Ellis,25,SAC,SG,20,4,21.7,2.3,4.8,.479,1.5,3.4,.441,0.8,1.4,.571,.635,1.0,1.3,.800,0.8,1.3,2.1,1.0,1.1,0.9,0.9,2.1,7.1,,elliske01
244,Josh Green,24,CHO,SG,19,18,27.0,2.6,5.9,.438,1.5,3.2,.483,1.1,2.7,.385,.567,0.4,0.7,.615,0.9,1.6,2.5,1.6,0.7,0.3,0.8,2.8,7.1,,greenjo02
245,Davion Mitchell,26,TOR,PG,22,13,27.8,2.7,6.9,.395,0.9,3.3,.278,1.8,3.6,.500,.461,0.8,1.2,.654,0.5,1.7,2.2,5.2,0.9,0.2,2.1,2.8,7.1,,mitchda01
246,Isaiah Jackson,23,IND,C,5,1,16.8,2.8,4.6,.609,0.0,0.0,,2.8,4.6,.609,.609,1.4,2.8,.500,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,,jacksis01
247,JT Thor,22,CLE,PF,2,0,7.0,2.5,2.5,1.000,1.0,1.0,1.000,1.5,1.5,1.000,1.200,1.0,1.0,1.000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,,thorjt01
248,Quenton Jackson,26,IND,PG,14,7,17.1,2.7,5.2,.521,0.6,1.6,.391,2.1,3.6,.580,.582,0.9,1.2,.706,0.7,1.2,1.9,2.0,0.6,0.4,0.8,2.0,6.9,,jacksqu01
249,Kevin Love,36,MIA,PF,10,4,12.5,2.4,6.4,.375,1.5,3.8,.395,0.9,2.6,.346,.492,0.6,0.9,.667,1.2,4.2,5.4,1.4,1.3,0.2,0.7,1.0,6.9,,loveke01
250,Sam Merrill,28,CLE,SG,18,1,19.7,2.3,5.9,.396,1.9,5.2,.362,0.4,0.7,.667,.557,0.4,0.4,.875,0.3,1.4,1.7,1.8,0.6,0.3,0.4,1.9,6.9,,merrisa01
251,Brandon Clarke,28,MEM,PF,21,12,18.0,3.1,5.3,.586,0.0,0.8,.063,3.0,4.5,.674,.590,0.6,0.9,.632,1.6,3.1,4.7,0.9,0.8,0.3,0.4,1.9,6.8,,clarkbr01
252,Herbert Jones,26,NOP,SF,4,4,28.3,3.0,6.3,.480,0.5,2.8,.182,2.5,3.5,.714,.520,0.3,0.5,.500,1.0,1.5,2.5,1.0,1.8,0.3,1.3,2.3,6.8,,joneshe01
253,Cason Wallace,21,OKC,SG,21,11,26.4,2.9,6.7,.426,0.9,3.0,.290,2.0,3.8,.532,.489,0.2,0.3,.833,1.2,2.1,3.4,2.1,1.7,0.6,0.3,2.2,6.8,,wallaca01
254,Javonte Green,31,NOP,SG,22,12,24.3,2.3,5.4,.424,0.8,2.4,.321,1.5,3.0,.508,.496,1.4,1.8,.769,1.0,2.5,3.5,0.9,1.1,0.7,0.5,1.3,6.7,,greenja02
255,Luke Kennard,28,MEM,SG,14,0,19.7,2.2,5.1,.431,1.5,3.7,.404,0.7,1.4,.500,.576,0.8,1.0,.786,0.5,1.9,2.4,2.9,0.6,0.1,0.7,0.6,6.7,,kennalu01
256,Elfrid Payton,30,NOP,PG,7,3,20.6,3.3,6.6,.500,0.0,0.1,.000,3.3,6.4,.511,.500,0.1,0.3,.500,0.7,2.7,3.4,6.9,1.4,0.4,2.9,1.4,6.7,,paytoel01
257,Kris Dunn,30,LAC,PG,24,13,22.6,2.7,6.0,.441,1.0,2.9,.329,1.7,3.1,.547,.521,0.2,0.4,.500,0.8,3.1,3.9,2.6,1.5,0.3,1.1,2.6,6.5,,dunnkr01
258,Jonathan Isaac,27,ORL,PF,21,0,16.9,2.4,5.4,.442,0.8,2.8,.293,1.6,2.6,.600,.518,0.9,1.3,.679,1.8,3.0,4.7,0.2,0.9,1.4,0.4,1.5,6.5,,isaacjo01
259,Simone Fontecchio,29,DET,SF,22,0,18.0,2.1,5.3,.397,1.2,3.5,.333,0.9,1.7,.526,.509,1.0,1.3,.786,0.5,2.5,3.1,0.8,0.3,0.2,0.7,1.4,6.4,,fontesi01
260,Jaxson Hayes,24,LAL,C,11,1,17.5,2.4,3.3,.722,0.0,0.0,,2.4,3.3,.722,.722,1.6,2.1,.783,1.9,2.6,4.5,0.8,0.4,0.8,0.7,2.5,6.4,,hayesja02
261,Terance Mann,28,LAC,SG,23,11,21.0,2.4,5.6,.438,0.7,2.0,.340,1.7,3.5,.494,.500,0.7,1.0,.667,1.0,2.0,3.1,1.7,1.0,0.2,0.6,2.0,6.3,,mannte01
262,Neemias Queta,25,BOS,C,18,5,18.2,2.7,4.2,.640,0.0,0.1,.000,2.7,4.1,.658,.640,0.9,1.2,.773,1.9,3.3,5.3,0.8,0.2,1.0,0.7,2.1,6.3,,quetane01
263,Marcus Sasser,24,DET,PG,16,0,13.2,2.6,4.8,.539,0.8,2.0,.406,1.8,2.8,.636,.625,0.4,0.4,1.000,0.4,0.7,1.1,1.5,0.8,0.1,0.8,0.8,6.3,,sassema01
264,Isaiah Stewart,23,DET,C,24,2,21.8,2.4,4.4,.552,0.2,0.8,.250,2.2,3.5,.624,.576,1.2,1.4,.879,2.4,3.8,6.2,1.9,0.5,1.4,1.2,3.0,6.3,,stewais01
265,Jaden Hardy,22,DAL,SG,21,2,15.0,2.2,6.0,.370,0.8,2.7,.286,1.5,3.4,.437,.433,1.0,1.1,.875,0.2,1.2,1.4,1.3,0.7,0.0,1.5,1.4,6.2,,hardyja02
266,Isaac Okoro,24,CLE,SG,20,13,21.4,2.2,4.6,.478,1.2,2.6,.462,1.0,2.0,.500,.609,0.6,0.9,.647,1.0,1.5,2.5,1.8,0.8,0.5,0.4,2.0,6.2,,okorois01
267,Bones Hyland,24,LAC,PG,9,0,8.4,1.8,5.1,.348,1.4,3.4,.419,0.3,1.7,.200,.489,1.1,1.3,.833,0.2,0.9,1.1,0.7,0.7,0.2,1.1,1.0,6.1,,hylanbo01
268,Jamison Battle,23,TOR,SF,21,0,14.0,2.1,4.5,.468,1.4,3.3,.414,0.7,1.1,.625,.622,0.4,0.5,.818,0.6,1.5,2.0,0.9,0.1,0.2,0.3,1.2,6.0,,battlja01
269,Zach Collins,27,SAS,C,21,3,14.5,2.1,4.5,.463,0.5,1.6,.324,1.6,2.9,.541,.521,1.3,1.5,.903,1.1,2.2,3.4,1.8,0.5,0.5,1.0,2.2,6.0,,colliza01
270,Ryan Dunn,22,PHO,SF,19,9,17.8,2.4,5.8,.409,1.2,3.7,.310,1.2,2.1,.590,.509,0.1,0.4,.250,0.6,2.1,2.7,0.8,0.5,0.5,0.5,2.5,6.0,,dunnry01
271,Pelle Larsson,23,MIA,SG,15,0,16.3,2.3,4.2,.540,0.7,1.9,.379,1.5,2.3,.676,.627,0.7,1.3,.550,0.7,1.3,2.0,1.5,0.6,0.0,0.5,2.1,6.0,,larsspe01
272,Dariq Whitehead,20,BRK,SF,3,0,8.7,2.0,3.7,.545,2.0,3.3,.600,0.0,0.3,.000,.818,0.0,0.0,,0.0,1.0,1.0,0.3,0.7,0.3,1.0,0.3,6.0,,whiteda01
273,Ausar Thompson,22,DET,SF,5,1,15.2,2.4,5.8,.414,0.6,1.8,.333,1.8,4.0,.450,.466,0.6,1.4,.429,1.2,1.8,3.0,2.8,0.4,0.6,1.6,2.2,6.0,,thompau01
274,James Wiseman,23,IND,C,1,0,5.0,2.0,4.0,.500,0.0,1.0,.000,2.0,3.0,.667,.500,2.0,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,wisemja01
275,Johnny Juzang,23,UTA,SG,17,0,16.3,2.0,5.3,.378,1.3,3.8,.338,0.7,1.5,.480,.500,0.6,0.8,.846,0.6,1.6,2.2,1.2,0.4,0.2,0.5,1.9,5.9,,juzanjo01
276,KJ Martin,24,PHI,PF,17,3,18.2,2.2,3.7,.587,0.2,0.7,.333,1.9,3.0,.647,.619,1.3,1.5,.846,0.8,1.9,2.6,0.9,0.4,0.8,0.4,2.4,5.9,,martike04
277,Shake Milton,28,BRK,SG,19,0,16.4,2.2,4.7,.472,0.9,2.2,.415,1.3,2.5,.521,.567,0.6,0.9,.706,0.5,1.1,1.5,2.2,0.4,0.1,0.6,1.1,5.9,,miltosh01
278,Lindy Waters III,27,GSW,SG,17,8,17.1,2.2,5.3,.411,1.3,3.6,.355,0.9,1.6,.536,.533,0.2,0.3,.800,0.5,2.0,2.5,1.3,0.5,0.3,0.2,1.6,5.9,,waterli01
279,Cam Whitmore,20,HOU,SF,8,0,9.9,2.3,6.0,.375,0.1,2.6,.048,2.1,3.4,.630,.385,1.3,2.0,.625,0.5,0.9,1.4,0.5,0.1,0.1,0.4,1.1,5.9,,whitmca01
280,Donovan Clingan,20,POR,C,17,6,17.0,2.4,4.5,.526,0.2,0.5,.333,2.2,3.9,.552,.546,0.9,1.3,.727,3.2,3.5,6.7,0.3,0.5,2.2,1.0,2.9,5.8,,clingdo01
281,David Roddy,23,ATL,PF,13,1,15.4,2.1,3.6,.574,0.8,1.8,.435,1.3,1.8,.708,.681,0.8,1.0,.846,0.3,2.7,3.0,1.5,0.5,0.2,1.0,0.8,5.8,,roddyda01
282,Ben Sheppard,23,IND,SG,13,5,20.9,2.2,5.1,.424,1.5,3.6,.404,0.7,1.5,.474,.568,0.0,0.0,,0.4,1.8,2.2,1.3,0.4,0.3,0.4,2.5,5.8,,sheppbe01
283,KJ Simpson,22,CHO,PG,5,0,14.8,2.0,5.6,.357,0.6,3.0,.200,1.4,2.6,.538,.411,1.2,1.2,1.000,1.4,1.0,2.4,2.6,0.8,0.2,1.4,1.2,5.8,,simpskj01
284,Max Christie,21,LAL,SG,21,1,18.3,1.8,4.3,.418,0.5,2.0,.268,1.3,2.4,.540,.478,1.5,1.8,.865,0.7,1.4,2.1,1.2,0.7,0.4,0.6,1.1,5.7,,chrisma02
285,Keon Johnson,22,BRK,SG,21,2,16.8,2.1,5.9,.355,1.1,3.7,.295,1.0,2.2,.457,.448,0.4,0.5,.727,0.6,2.4,3.0,1.1,0.5,0.3,0.9,2.0,5.7,,johnske07
286,Kyle Lowry,38,PHI,PG,14,10,23.4,1.7,4.6,.375,1.2,3.5,.347,0.5,1.1,.467,.508,1.1,1.4,.789,0.4,1.9,2.3,3.1,1.1,0.4,0.8,1.9,5.7,,lowryky01
287,Ron Holland,19,DET,SF,24,1,15.8,2.2,5.2,.416,0.4,2.1,.180,1.8,3.1,.573,.452,0.9,1.2,.786,0.6,2.5,3.0,0.7,0.5,0.2,1.0,1.6,5.6,,hollaro01
288,Kevon Looney,28,GSW,C,18,1,15.5,2.3,4.3,.532,0.0,0.0,,2.3,4.3,.532,.532,0.9,2.1,.459,3.7,4.2,7.8,1.6,0.9,0.3,0.8,2.7,5.5,,looneke01
289,Vasilije Micić,31,CHO,PG,10,3,17.9,2.0,6.5,.308,0.9,2.8,.321,1.1,3.7,.297,.377,0.6,0.8,.750,0.8,2.1,2.9,2.2,0.5,0.0,1.7,1.2,5.5,,micicva01
290,Day'Ron Sharpe,23,BRK,C,2,0,16.5,1.5,4.0,.375,0.5,1.0,.500,1.0,3.0,.333,.438,2.0,2.0,1.000,1.5,2.5,4.0,1.5,1.0,0.5,0.5,1.5,5.5,,sharpda01
291,Ben Simmons,28,BRK,PG,17,13,24.0,2.6,4.4,.608,0.0,0.0,,2.6,4.4,.608,.608,0.2,0.5,.500,1.1,4.8,5.8,6.7,0.9,0.6,2.5,2.7,5.5,,simmobe01
292,Ja'Kobe Walter,20,TOR,SG,8,4,17.0,2.3,6.8,.333,0.6,3.1,.200,1.6,3.6,.448,.380,0.4,0.8,.500,0.9,2.8,3.6,1.3,0.5,0.3,0.6,2.1,5.5,,walteja01
293,Kobe Bufkin,21,ATL,SG,9,0,13.3,1.8,4.9,.364,0.4,2.0,.222,1.3,2.9,.462,.409,1.4,2.0,.722,0.6,1.6,2.1,1.9,0.3,0.2,0.8,0.9,5.4,,bufkiko01
294,Trey Lyles,29,SAC,PF,18,2,19.6,1.8,5.1,.363,1.2,3.7,.333,0.6,1.4,.440,.484,0.6,0.8,.714,0.8,3.1,3.9,0.9,0.6,0.6,0.6,1.4,5.4,,lylestr01
295,Alec Burks,33,MIA,SG,12,0,15.1,1.8,3.8,.457,1.3,2.7,.469,0.5,1.2,.429,.620,0.5,0.7,.750,0.3,1.6,1.9,1.3,0.5,0.3,0.2,0.4,5.3,,burksal01
296,Antonio Reeves,24,NOP,SG,12,0,10.8,2.1,5.1,.410,0.7,2.5,.267,1.4,2.6,.548,.475,0.5,0.6,.857,0.3,1.0,1.3,0.4,0.3,0.0,0.3,0.5,5.3,,reevean01
297,Vince Williams Jr.,24,MEM,SG,3,0,15.0,2.3,6.3,.368,0.3,2.7,.125,2.0,3.7,.545,.395,0.3,1.3,.250,1.3,2.3,3.7,3.0,0.0,0.7,2.3,3.0,5.3,,willivi01
298,Torrey Craig,34,CHI,SF,6,1,11.2,1.8,3.7,.500,1.2,3.0,.389,0.7,0.7,1.000,.659,0.3,0.3,1.000,0.5,1.7,2.2,0.5,0.2,0.2,0.0,1.7,5.2,,craigto01
299,Ajay Mitchell,22,OKC,SG,21,0,16.0,2.1,4.5,.463,0.6,1.4,.414,1.5,3.1,.485,.526,0.5,0.6,.769,0.4,1.1,1.5,1.5,0.9,0.0,0.8,1.7,5.2,,mitchaj01
300,Jarace Walker,21,IND,PF,23,1,17.9,1.7,4.3,.400,0.9,2.3,.370,0.9,2.0,.435,.500,0.8,1.3,.613,0.5,3.0,3.5,1.5,1.3,0.3,1.4,1.7,5.2,,walkeja02
301,Kyle Anderson,31,GSW,SF,19,0,15.2,2.0,5.0,.400,0.5,1.7,.273,1.5,3.3,.468,.447,0.6,0.9,.611,0.6,2.7,3.3,2.6,0.9,0.5,0.5,1.1,5.1,,anderky01
